,game_id,status,rating,rating_count,tags,ave_session_time,platforms
1143,707770,In development,4.8,35.0,"Atmospheric, FPS, Horror, Lovecraftian Horror, Mystery, Narrative, Photorealistic, Singleplayer, the-shore",,Windows
1144,66716,Released,4.9,50.0,"architecture, Colorful, escher, Experimental, Exploration, First-Person, Puzzle-Platformer, Relaxing, Singleplayer, Surreal",A few hours,Windows
1145,64610,In development,4.5,156.0,"Character Customization, Comedy, Fantasy, LGBT, Otome, Ren'Py, Romance",A few hours,"Windows, macOS, Linux"
1146,1091196,Released,4.8,31.0,"Action RPG, Cute, Lesbian, LGBT, Pixel Art, Top Down Adventure, Touhou",,Windows
1147,3111294,Prototype,4.3,12.0,"Fantasy, Furry, Gacha, Gay",,Android
1148,296924,Prototype,4.6,52.0,"Demake, master-system, On-Rails Shooter, sega",A few minutes,HTML5
1149,1376796,In development,4.6,53.0,"2D, Construct 2, Cute, duck, Parkour, Pixel Art",,"HTML5, Windows"
1150,346589,Released,4.5,32.0,"Arcade, Atmospheric, Comedy, Exploration, First-Person, Horror, Parody, Short, Spoopy, Survival Horror",,Windows
1151,436338,In development,4.5,11.0,,,Windows
1152,70162,Released,4.6,146.0,"3D, Atmospheric, bird, Exploration, feather, Flight, Flying, Low-poly, Relaxing, Unity",About an hour,"Windows, macOS, Linux"
1153,242938,Released,4.4,46.0,"16-bit, 2D, Arcade, Casual, fantasy-console, Ludum Dare, Ludum Dare 41, TIC-80",A few minutes,"HTML5, Windows"
1154,1180484,Released,4.8,55.0,"hauntedps1, Horror, Low-poly, PSX (PlayStation), Shoot 'Em Up",,"Windows, macOS, Linux"
1155,272492,Released,4.9,13.0,,A few minutes,"Windows, macOS, Linux"
1156,2400039,Released,5.0,6.0,"3D, Arcade, Open World, Unity",,"Windows, Linux, Android"
1157,2126419,Released,5.0,13.0,"Comedy, meta, Pixel Art, RPG Maker, shroomjam, Story Rich, streamer, twitch, vinesauce, youtube",A few minutes,Windows
1158,1116242,Released,5.0,31.0,"Atmospheric, Exploration, Female Protagonist, Gothic, mythology, Pixel Art, Story Rich, supernatural, Surreal",,Windows
1159,3021395,Released,4.6,83.0,"Arcade, Casual, Ludum Dare, Ludum Dare 56, Short, Singleplayer",,"HTML5, Windows, macOS"
1160,80001,Released,4.3,55.0,"Amare, Anime, Cute, Fantasy, Female Protagonist, Magic, Otome, otome-game, Romance, Slice Of Life",Days or more,"Windows, Linux"
1161,811773,On hold,4.8,65.0,"3D, Atmospheric, Dark, First-Person, Low-poly, Queer, Retro, Short, Walking simulator",A few minutes,"Windows, macOS, Linux"
1162,1316527,Released,4.6,33.0,"Atmospheric, Cats, Metroidvania",A few hours,Windows
1163,2846419,Released,4.8,6.0,"8-Bit, Game Boy, Game Boy ROM, Homebrew, Pixel Art, Retro",,
1164,3004310,Released,4.6,27.0,"2D, Anime, Comedy, Gay, LGBT, Mystery, Point & Click, Yuri",About an hour,"Windows, macOS, Linux"
1165,1540802,Released,4.8,25.0,"Dating Sim, Horror, Pixel Art, Ren'Py, Romance, Short, Singleplayer",,"Windows, macOS, Linux, Android"
1166,2795310,Released,4.8,53.0,"Atmospheric, Female Protagonist, Gay, Lesbian, LGBT, Mental Health, Multiple Endings, Queer, Transgender, Yuri",A few seconds,"Windows, macOS, Linux, Android"
1167,1324810,Released,4.9,21.0,"Fast-Paced, Futuristic, High Score, match-3, Pixel Art, Sci-fi, Score Attack, Tower Defense, warios-woods",About a half-hour,"Windows, macOS, Linux"
1168,21241,In development,4.6,9.0,"Arcade, Bullet Hell, demo, Fast-Paced, Level Editor, Minimalist, Music, Unity",About a half-hour,
1169,1112864,Released,4.8,12.0,"Comedy, Funny, Indie, keyboard, Typing, typing-game",,Windows
1170,1009099,In development,4.8,35.0,"3D, adrenaline, Arcade, Cyberpunk, Fast-Paced, FPS, Retro, Singleplayer, Time Attack",A few minutes,Windows
1171,2302263,Released,4.9,20.0,"3D, creepypasta, Horror, jane-the-killer, jeff-the-killer, Unity",,Windows
1172,2020418,Released,4.5,26.0,"2D, Atmospheric, Casual, Cute, Farming, Mouse only, nature, Pixel Art, Relaxing, Singleplayer",About a half-hour,Windows
1173,1580739,Released,4.8,119.0,"2D, Aliens, Cute, Funny, Indie, Pixel Art, Retro",,HTML5
1174,413285,Released,4.5,34.0,"3D, FPS, Low-poly, Ludum Dare 44, Retro",,"Windows, Linux"
1175,806969,Released,4.8,48.0,"dracula, Halloween, Metroidvania, Short, Skeletons, Spooky, unspeakable",About a half-hour,"HTML5, Windows"
1176,2722778,In development,4.7,28.0,,,
1177,2702433,Released,4.7,220.0,"Point & Click, Singleplayer",,HTML5
1178,659803,Released,4.9,18.0,"LGBT, LGBTQIA, Romance, Yuri",,Windows
1179,1512694,Released,4.6,16.0,"Dice, Playdate",A few minutes,
1180,169632,Released,4.8,17.0,"Kickstarter, Turn-based, Turn-based Strategy, War",Days or more,"Windows, macOS"
1181,952219,Released,4.5,46.0,,About a half-hour,HTML5
1182,908318,Released,4.2,231.0,"3D, Atmospheric, Blender, First-Person, Horror, Narrative, PSX (PlayStation), psx-playstation, Short, Unity",A few minutes,Windows
1183,774354,Released,4.4,108.0,"2D, Casual, html, Idle, Incremental, Short",About a half-hour,HTML5
1184,874748,Released,4.5,8.0,"Meme, mod, Pixel Art, Pizza Tower, pizza-tower-repainted, repaint, sage-2019, shitpost",,
1185,2684228,In development,4.8,46.0,"2D, Creepy, drama, Horror, Male protagonist, Mystery, Point & Click, Short",About an hour,"Windows, macOS"
1186,83210,Prototype,4.7,70.0,"Ludum Dare 36, trashcore",A few minutes,"Windows, macOS"
1187,96729,In development,4.7,142.0,"Puzzle-Platformer, Side Scroller, Singleplayer",,"Windows, macOS, Linux"
1188,1146515,In development,4.8,106.0,"2D, Horror, LGBT, RPG Maker",About a half-hour,Windows
1189,383593,Released,4.9,23.0,"2D, Cute, Ghosts, Hand-drawn, Pixel Art, Roguelike",,"Windows, macOS, Linux"
1191,13314,Released,3.7,13.0,"Action-Adventure, Dungeon Crawler, Exploration, First-Person, Horror, Perma Death, Procedural Generation, Roguelike, Spooky, Survival Horror",,Windows
1192,465815,Released,4.5,81.0,"2D, Meaningful Choices, Mystery, Ren'Py, Romance, Singleplayer, Story Rich, suspense, Thriller",,"Windows, macOS, Linux"
1196,897488,In development,4.5,26.0,"Cute, Escape Game, Female Protagonist, Horror, Low-poly, Procedural Generation, Psychological Horror, Retro, Survival Horror",About a half-hour,"Windows, macOS, Linux"
1197,2915221,Released,4.6,27.0,Game Maker's Toolkit Jam,,"HTML5, Windows"
1198,2510600,Released,4.5,6.0,"2D, 8-Bit, Arcade, Game Boy, Indie, Pixel Art, Short, Singleplayer",,HTML5
1199,2695462,Released,4.7,17.0,"2D, Anime, Gacha, Singleplayer, Solo RPG, Turn-based, Turn-Based Combat, upgrades",Days or more,"HTML5, Windows, macOS, Linux, Android"
1200,1175894,Released,4.9,40.0,"2D, friendship, LGBT, Ren'Py, Transgender",About a half-hour,"Windows, macOS, Linux"
1201,685189,Released,4.9,14.0,"analog-pocket, chiptune, Cute, Exploration, Game Boy, Game Boy ROM, Pixel Art, Short, Singleplayer",About a half-hour,
1202,174104,Released,4.1,36.0,"Arcade, Funny, Stealth",,"Windows, macOS"
1203,718745,In development,4.5,68.0,"First-Person, Game Design, lockpicking, museum",,"Windows, macOS, Linux"
1204,2222209,Released,4.7,7.0,"3D, Atmospheric, Funny, Golf, Gore, Pixel Art, PvP, Retro, Turn-Based Combat",,Windows
1205,258982,Released,4.1,19.0,"City Builder, Management, Medieval",A few hours,"Windows, macOS, Linux"
1206,46774,In development,4.4,94.0,"Controller
,
Difficult
,
Endless
,
gamepad
,
jumping
,
Ludum Dare 34
,
Pixel Art
,
Relaxing
,
Score Attack
,
Singleplayer",A few minutes,"Windows
,
macOS"
1207,566302,Released,5.0,7.0,"8-Bit, Game Boy",,
1208,904794,Released,3.9,85.0,"3D, Atmospheric, Creepy, First-Person, Horror, Narrative, Psychological Horror, Short, Singleplayer",A few minutes,Windows
1209,77379,Released,4.7,116.0,,,"Windows, macOS"
1210,147462,In development,4.8,55.0,"artgame, Atmospheric, Coming Of Age, Dark Humor, Female Protagonist, LGBT, Mental Health, Pixel Art, psychedelic, RPG Maker",About an hour,Windows
1212,3199903,In development,4.8,8.0,"3D, Co-op, Godot, LGBT, Low-poly, Singleplayer, Third-Person Shooter",,Windows
1213,3268767,In development,5.0,1.0,"2D, Comedy, goofy",,"HTML5, Windows, macOS, Linux, Android"
1214,21706,Released,4.4,31.0,"2D, Comedy, Cute, Multiple Endings, Mystery, Ren'Py, Romance, secrets, Story Rich",,"Windows, macOS, Linux"
1215,1381821,Released,4.7,74.0,"2D, Co-op, Experimental, Massively multiplayer, Procedural Generation, psychedelic, social, Virtual Pet",A few seconds,"Windows, macOS, Linux"
1216,2288428,Released,4.9,16.0,"Exploration, Female Protagonist, Funny, Halloween, Horror, Pixel Art, RPG Maker, Short, Slice Of Life, Spooky",,Windows
1217,641004,On hold,4.5,21.0,"3D, Arcade, Casual, Colorful, Cute, Fantasy, Low-poly, Multiplayer, Retro",A few seconds,Windows
1218,247713,Released,4.4,119.0,"1-bit, Construct 2, Cooking, Ludum Dare 41, restaurant, spelling, Typing",,"HTML5, Windows, macOS"
1219,32062,Released,4.4,64.0,"3D, Horror, Short",,"Windows, macOS, Linux"
1220,236220,In development,4.9,8.0,"ancient, combat, Historical, Medieval, melee, Physics, Tactical RPG, tactics",About an hour,
1221,640030,Released,4.7,85.0,"3D, Atmospheric, Exploration, Horror, Narrative, Singleplayer, Spooky",,Windows
1222,806472,In development,4.0,4.0,"bodyguard, oculus, Oculus Quest, Oculus Rift, quest, sidequest, Virtual Reality (VR)",About a half-hour,
1223,1645752,Prototype,4.8,88.0,"3D, Low-poly, Roguelike, Top-Down",A few minutes,HTML5
1224,737764,Released,4.9,34.0,"Aliens, Indie, linear, Ren'Py, Sci-fi, Singleplayer, Space, Story Rich",A few hours,"Windows, macOS"
1225,2831389,Released,4.8,46.0,"2D, Anime, Atmospheric, Creepy, Indie, Multiple Endings, Psychological Horror, RPG Maker, Short, Thriller",A few minutes,"HTML5, Windows, macOS, Linux"
1226,2216567,Released,4.8,18.0,"2D, Lo-fi, LOWREZJAM, PICO-8, Pixel Art, Retro, Zombies",A few minutes,"Windows, macOS, Linux"
1227,2628320,Released,4.4,96.0,"3D, Atmospheric, Dark, First-Person, Horror, PSX (PlayStation), Psychological Horror, Retro, Singleplayer",A few minutes,Windows
1228,368077,Released,4.9,24.0,"Board Game, drills, japanese, mahjong, trainer",A few minutes,HTML5
1229,2276409,Released,4.9,11.0,"24xx, fkr, OSR, rules-lite, Tabletop role-playing game",,
1230,177309,Released,4.7,78.0,"Atmospheric, Cute, Female Protagonist, Funny, RPG Maker, Short, Slice Of Life, Story Rich",A few minutes,"Windows, macOS"
1231,789205,In development,4.5,28.0,"25d-platformer, Retro, Singleplayer, Unity",,Windows
1233,275220,In development,4.3,47.0,"base-building, Cyberpunk, Futuristic, Kickstarter, Life Simulation, Management, Narrative, Neon, Procedural Generation",A few hours,"Windows, macOS, Linux"
1234,3116946,Released,5.0,3.0,"Cute, Sprunki",,HTML5
1235,1018048,Prototype,4.4,11.0,"3D, Blender, Exploration, Fantasy, FPS, Godot, maze, Pixel Art, Retro, Walking simulator",,"Windows, macOS, Linux"
1236,21155,Released,4.4,55.0,"artgame, Atmospheric, Dating Sim, Experimental, Exploration, Horror, Mystery, Point & Click, Romance, Surreal",,Windows
1237,3038930,In development,4.9,30.0,"3D, Atmospheric, Colorful, Creepy, Dark, Horror, lidar, Relaxing",About a half-hour,Windows
1238,1444538,Released,4.9,16.0,"bl, frankenstein, Halloween, Kinetic Novel, mad-scientist, Queer, scifi",About a half-hour,"Windows, macOS, Linux, Android"
1239,2077666,In development,4.2,10.0,"1-bit, Bara, Cozy, Dating Sim, Furry, Gay, LGBT, Playdate, Romance, Short",A few minutes,
1240,656115,Released,4.7,124.0,Music,A few seconds,Windows
1241,3187760,Released,4.9,20.0,,,HTML5
1242,128084,Released,4.8,19.0,"boss, Boss battle, boss-fight, bullet, Bullet Hell, hell, pixel, Pixel Art, souls",,Windows
1243,101650,Released,4.5,197.0,"2D, contemplative, Cute, Female Protagonist, Hand-drawn, Life Simulation, Minimalist, self-care-jam, Twine",A few minutes,HTML5
1244,119886,Released,4.7,20.0,,,"Windows, macOS, Linux"
1245,326120,Released,4.4,12.0,"2D, 3D, better-to-upload, fullgame, Horror, minigames, scary, Top Down Adventure",About a half-hour,Windows
1246,1504501,Released,4.8,19.0,"Atmospheric, calm, Space",About a half-hour,"Windows, macOS, Linux"
1247,1731126,Released,4.6,108.0,"2D, combat, karate, Ludum Dare 51, martial-art, Pixel Art, Top-Down",A few seconds,"HTML5, Windows"
1248,3196695,Released,4.8,17.0,"artgame, Atmospheric, Cartoon, Dark, Horror, Short, Side Scroller, Singleplayer, Surreal",A few minutes,Windows
1249,34788,In development,4.3,113.0,"dude-stop, Ludum Dare, Ludum Dare 33, Pixel Art",A few minutes,Windows
1250,1026681,In development,4.8,168.0,"Dating Sim, Fantasy, Female Protagonist, LGBTQIA, Meaningful Choices, Mystery, Romance, Text based, Twine",A few hours,HTML5
1251,979738,In development,4.3,35.0,"3D, Atmospheric, Creepy, First-Person, Horror, Psychological Horror, Short, Singleplayer, Survival Horror",A few hours,Windows
1252,2435808,Released,4.7,10.0,"2D, Arcade, Godot, Pixel Art, Retro",,"HTML5, Windows"
1253,8252,Released,4.7,26.0,"adorable, boo, Cute, ghost, haunt, scare, Spooky, woo",,"Windows, macOS"
1254,2238244,Released,4.5,55.0,"Amare, Dark, Female Protagonist, Multiple Endings, Mystery, Otome, Psychological Horror, Romance, Story Rich",A few hours,"Windows, macOS, Linux, Android"
1255,578874,Released,4.0,18.0,"2D, Casual, Comedy, Dating Sim, Fangame, helltaker, Relaxing, Ren'Py, Singleplayer",About an hour,"Windows, macOS, Linux"
1256,1513721,Released,4.6,97.0,"3D, Atmospheric, Creepy, Funny, Horror, Short, Spooky, Touhou, weird",A few minutes,"HTML5, Windows, Linux"
1257,1679347,Released,4.2,37.0,"2D, Colorful, Female Protagonist, Godot, Management, Mouse only, Short, Singleplayer, sitting-simulator",A few minutes,"HTML5, Windows"
1258,91866,Released,4.5,57.0,"Comedy, Co-op, Local Co-Op, Local multiplayer, Multiplayer, Stealth",A few seconds,Windows
1259,171510,Released,4.2,64.0,"kenney-jam, kenneyjam, pixeland, Puzzle-Platformer",,HTML5
1260,116250,Released,4.6,111.0,"Cartoon, Comedy, Horror, Mystery",A few minutes,"Windows, macOS"
1261,2957485,In development,4.1,9.0,"2D, artificial-intelligence, Atmospheric, Dungeon Crawler, Fantasy, Furry, Life Simulation, Singleplayer",A few seconds,"HTML5, Windows, macOS, Linux"
1262,2957485,In development,4.1,9.0,"2D, artificial-intelligence, Atmospheric, Dungeon Crawler, Fantasy, Furry, Life Simulation, Singleplayer",A few seconds,"HTML5, Windows, macOS, Linux"
1263,268370,Released,4.5,12.0,"Frogs, Local multiplayer, minigames, Multiplayer, Short, toads",,"Windows, macOS"
1264,1361768,Released,4.4,49.0,"3D, Female Protagonist, First-Person, Horror, Short, Singleplayer",A few minutes,Windows
1265,304369,In development,4.3,6.0,,,
1266,128594,Released,4.5,41.0,"Roguelike, Roguelite, Singleplayer, Strategy RPG, Tactical, Tactical RPG, Turn-based, Turn-based Strategy",Days or more,"Windows, macOS, Linux"
1267,871779,Released,4.8,20.0,"2D, PICO-8, Pixel Art",,HTML5
1268,945994,Prototype,4.7,88.0,"3D Platformer, Atmospheric, Dark, Exploration, Horror, Singleplayer, Third Person",About a half-hour,Windows
1269,2490188,Released,4.3,20.0,"2D, Colorful, Cute, DRM Free, Frogs, Game Boy, gb-studio, gbstudio, Pixel Art, Retro",About a half-hour,HTML5
1270,1568566,Released,4.5,77.0,"Amare, Dating Sim, Fantasy, Female Protagonist, Magic, Mystery, Otome, Romance, Story Rich",,"Windows, macOS, Linux, Android"
1271,654887,Released,4.5,16.0,"2D, 8-Bit, Cute, Dungeon Crawler, PICO-8, Pixel Art, pyxel, Roguelite, Singleplayer",About a half-hour,"Windows, macOS, Linux"
1272,413537,Released,4.4,466.0,"2D, 3D, Life Simulation, Ludum Dare 44",A few minutes,"HTML5, Windows, macOS"
1273,974490,Released,5.0,5.0,,,
1274,3215979,Released,5.0,1.0,"Horror, Incredibox, Music, Sprunki",,HTML5
1275,622466,In development,4.9,32.0,"Animals, Cute, Game Boy, html5, mike-ren, mobile, Pixel Art, Retro",A few minutes,HTML5
1276,3061616,In development,4.9,8.0,"Amare, Dark Fantasy, dark-romance, Fantasy, Female Protagonist, josei, monstrousdesiresvnjam, Multiple Endings, Otome, Romance",About a half-hour,"Windows, macOS, Linux"
1277,1092798,Released,4.9,27.0,"2D, Bitsy, Casual, Cute, LGBT, Retro, Singleplayer",,"HTML5, Windows, macOS, Linux, Android"
1278,66752,Released,4.6,134.0,"cool-dog, cooldog, Funny, how-to-type, tpying, Tutorial, typeing, Typing",A few minutes,"HTML5, Windows, macOS"
1279,1194704,Released,4.9,10.0,"Casual, Music, Procedural Generation, rhythm-any-music, rhythm-game, song, Unreal Engine",A few minutes,Windows
1280,1194704,Released,4.9,10.0,"Casual, Music, Procedural Generation, rhythm-any-music, rhythm-game, song, Unreal Engine",A few minutes,Windows
1281,2465998,Released,4.6,37.0,"2D, Alternate History, analog-horror, FMV, Horror, Psychological Horror, Retro, Story Rich, Text based",,Windows
1282,312608,In development,4.6,11.0,"3D, Procedural Generation, Roguelike, Singleplayer, Tactical, Tactical RPG, Turn-based, Turn-Based Combat, Vehicles",About an hour,Windows
1283,1157145,Released,4.6,29.0,DRM Free,A few minutes,"HTML5, Windows, macOS, Linux, Android"
1284,363134,Released,4.6,72.0,"PICO-8, Pixel Art, Retro",,"HTML5, Windows, macOS, Linux"
1285,1720900,Released,4.5,13.0,"2D, Roguelike, Roguelite, Top down shooter",,Windows
1286,304124,On hold,4.5,62.0,"gamepad, Lo-fi, Superpowers",A few minutes,"Windows, macOS, Linux"
1287,78257,In development,4.5,102.0,,About an hour,Windows
1288,870120,Released,4.9,12.0,"Amiga, beer, beer-edition, bomb-jack, ocs, Retro",,
1289,12792,Released,4.6,34.0,,,Windows
1290,419227,Released,4.5,133.0,"Comedy, Dating Sim, Romance",,"Windows, macOS"
1291,1844414,Released,4.9,71.0,"2D, Animals, Cats, Singleplayer, Sokoban",,HTML5
1292,179780,Released,4.2,52.0,"Action-Adventure, artgame, Colorful, figment, Funny, Hand-drawn, Indie, Music, Story Rich, Surreal",About a half-hour,"Windows, macOS, Linux"
1293,995568,Released,4.1,30.0,"3D, Atmospheric, Exploration, First-Person, Godot, Horror, PSX (PlayStation), Psychological Horror, Short, Singleplayer",About a half-hour,"Windows, macOS, Linux"
1294,655843,In development,4.5,11.0,"Cyberpunk, Lo-fi, Open World, Pixel Art",A few minutes,"Windows, macOS, Linux"
1295,877492,In development,4.6,42.0,"3D, First-Person, Horror",,Windows
1296,79824,Released,4.5,38.0,"JRPG, PICO-8, poke",,HTML5
1297,2369565,Released,4.4,51.0,"2D, Anime, Fantasy, Folklore, Lesbian, LGBT, Queer, Ren'Py, Romance, Yuri",About a half-hour,"Windows, macOS, Linux, Android"
1298,2021714,In development,4.6,26.0,"Crafting, Fantasy, Open World, Pixel Art, Procedural Generation, Roguelike, Sandbox, Trading, Turn-based",Days or more,Windows
1299,1055757,Released,4.9,11.0,"2D, Godot, Pixel Art",,HTML5
1300,227367,Prototype,4.7,20.0,"3D, 3D Platformer, Co-op, Local multiplayer, Multiplayer, planting, Third Person",A few minutes,"Windows, macOS"
1301,3055161,Released,5.0,2.0,"2D, Horror",,"Windows, macOS, Linux, Android"
1302,14591,Released,4.3,15.0,"Action-Adventure, Action RPG, Boss battle, Character Customization, Fantasy, Magic, Mystery, Point & Click, Remake, Story Rich",A few hours,Windows
1303,22564,Released,4.7,56.0,"Pixel Art, Tarot, Twine",A few seconds,HTML5
1304,15559,Prototype,4.1,78.0,"Female Protagonist, Ludum Dare 31, Point & Click",,Windows
1305,438963,In development,4.5,31.0,"2D, Anime, Coming Of Age, Female Protagonist, Life Simulation, Management, RPG Maker, Singleplayer, Top-Down",A few hours,Windows
1306,1679023,Released,4.7,18.0,"Casual, Comedy, Funny, minigames, Non violent, Playdate, Relaxing, Retro, screensaver",A few minutes,
1307,1278169,Released,4.6,23.0,"Atmospheric, Creepy, Horror, Narrative, Pixel Art, Point & Click, Retro, Story Rich",A few hours,Windows
1308,2134358,Released,4.5,58.0,"3D, First-Person, Horror, Short, Singleplayer, Unity",A few minutes,Windows
1309,534659,In development,4.7,43.0,"chiptune, Fantasy, fourquarters, Pixel Art, random, Roguelike",,"Windows, Linux, Android"
1310,33260,Released,4.4,43.0,"Cats, Cute, fusion, Pixel Art, Puzzle-Platformer, squiddershins",,Windows
1311,2424798,Released,4.0,14.0,"3D, Christmas, Comedy, Horror, Short, Story Rich",,Windows
1312,259809,In development,4.3,40.0,"3D, Casual, City Builder, Economy, Low-poly, Management, Medieval, Real time strategy, Relaxing",A few hours,"Windows, macOS, Linux"
1313,222132,Released,4.5,75.0,"2D, Aliens, Difficult, Experimental, Fast-Paced, Minimalist, Pixel Art, Retro, Typing",A few minutes,"HTML5, macOS, Linux"
1314,541745,In development,4.8,36.0,"Creative, Pixel Art, Retro",A few minutes,HTML5
1315,1826146,In development,4.7,61.0,"Arcade, Horror, Indie, maze, Runner",A few minutes,HTML5
1316,1152154,Released,4.5,179.0,"2D, Boss battle, Pixel Art",,"HTML5, Windows"
1317,879599,Released,4.0,13.0,"2D, Casual, Cute, Life Simulation, Meaningful Choices, Mouse only, Singleplayer, Unity, Word game",A few hours,Windows
1318,1561091,Released,4.5,32.0,"Casual, Cozy, Cute, linux, lofi, macos, Pixel Art, Relaxing, stats, Typing",About a half-hour,"HTML5, Windows, macOS, Linux"
1319,2059017,Prototype,4.6,9.0,"2D, Amiga, atari, Commodore 64, Mega Drive, Metroidvania, MS-DOS, Retro, Sega Genesis",,HTML5
1320,1310137,In development,4.7,53.0,"kaiju, Monsters, PICO-8, Retro, Roguelike, Roguelite, Strategy RPG, Turn-based Strategy",A few seconds,HTML5
1321,183855,Released,4.8,62.0,"3D, artgame, Casual, Exploration, First-Person, museum, Relaxing, Short, Singleplayer, Walking simulator",,"Windows, macOS, Linux"
1322,308907,Released,4.4,46.0,"Atmospheric, Cute, Dark, Difficult, DRM Free, Female Protagonist, Singleplayer",,"Windows, macOS, Linux"
1323,316585,Prototype,4.6,44.0,"2D, Creepy, Horror, Pixel Art, Point & Click, Spooky",,Windows
1324,1445292,Released,4.6,12.0,"2D, Anime, Dark Fantasy, Fantasy, Female Protagonist, Pixel Art, Retro, Side Scroller",A few hours,"Windows, Linux"
1325,1445292,Released,4.6,12.0,"2D, Anime, Dark Fantasy, Fantasy, Female Protagonist, Pixel Art, Retro, Side Scroller",A few hours,"Windows, Linux"
1326,1273084,Released,5.0,5.0,Horror,,Windows
1327,126523,In development,4.6,53.0,"3D, Magic, Open World, Post-apocalyptic",,Windows
1328,1815145,Released,4.7,198.0,,,HTML5
1329,26289,Released,4.6,19.0,"cute-em-up, fish, Multiplayer",A few minutes,"Windows, macOS"
1330,927873,In development,4.9,10.0,"Isometric, Real time strategy, War",About an hour,Windows
1331,529121,Released,4.6,155.0,"2D, Female Protagonist, gamepad, JRPG, Pixel Art, Retro, Singleplayer, Top-Down",,Windows
1332,1348449,Released,5.0,11.0,"Dice, Tower Defense, Turn-based, Turn-based Strategy, yahtzee",,"Windows, macOS"
1333,381601,Released,4.4,49.0,"2D, LOWREZJAM, Pixel Art, Relaxing, Short, zelda-like",A few minutes,HTML5
1334,2622805,Released,4.8,12.0,"2D, Arcade, Cozy, Cute, Endless, Fangame, Female Protagonist, Fishing",A few minutes,"HTML5, Android"
1335,2741314,Released,4.8,17.0,"Bara, Comedy, Experimental, finland, Furry, Gay, Godot, Queer, Romance, Short",About a half-hour,"Windows, macOS, Linux"
1336,136363,Released,4.1,7.0,"2D, boulder-dash, Commodore 64, miner",,
1337,2335421,Released,5.0,31.0,"Atmospheric, Dark, Fantasy, Horror, Narrative, Psychological Horror, Singleplayer, Spooky",A few seconds,"Windows, macOS"
1338,3266501,Released,5.0,2.0,"8-Bit, NES (Nintendo Entertainment System), NES ROM, Retro",,HTML5
1339,1028845,Released,5.0,11.0,"bartending, Cyberpunk, fanfiction, Fangame, Pixel Art, valhalla",About a half-hour,"HTML5, Windows, macOS, Linux"
1340,1190982,Released,4.7,53.0,"Anime, Cute, Dating Sim, Female Protagonist, Halloween, Lesbian, LGBT, Romance, Story Rich, Yuri",About a half-hour,"Windows, macOS, Linux"
1341,2045332,Released,4.8,96.0,"Cute, Flying, jazz, Ludum Dare 53, mailman, pigeon, Pixel Art, Relaxing, wind",A few minutes,HTML5
1342,1641191,Released,4.9,54.0,"Hand-drawn, Kinetic Novel, Minimalist, Narrative, Painting, Ren'Py, Short, Singleplayer, Story Rich, Text based",A few minutes,"HTML5, Windows, macOS, Linux, Android"
1343,1641191,Released,4.9,54.0,"Hand-drawn, Kinetic Novel, Minimalist, Narrative, Painting, Ren'Py, Short, Singleplayer, Story Rich, Text based",A few minutes,"HTML5, Windows, macOS, Linux, Android"
1344,1463401,Released,4.5,49.0,"3D, Atmospheric, Gore, Horror, PSX (PlayStation), Psychological Horror, Retro, Short, Slasher, Survival Horror",About an hour,"Windows, macOS, Linux"
1345,401388,Released,4.7,25.0,"2D, Mystery, nature, Pixel Art, Point & Click, Retro, Singleplayer, Slice Of Life",A few seconds,Windows
1346,347498,Released,4.8,12.0,"8-Bit, Anime, Commodore 64",,
1347,1209139,In development,4.8,73.0,"Amare, beau-ideals, Fantasy, lau-lyssa, Ren'Py, Text based",A few hours,"Windows, Linux"
1348,761041,Released,4.7,50.0,"2D, Cute, deltarune, Frogs, Gore, Horror, hypertrash, Psychological Horror, toby-fox, Undertale",,HTML5
1349,71054,Released,4.1,54.0,"3D, artgame, Experimental, First-Person, FPS, Low-poly, Physics, Queer, Singleplayer, Walking simulator",A few minutes,"Windows, macOS, Linux"
1350,716880,In development,4.0,38.0,"3D, artgame, communism, Narrative, Pixel Art, sasquatch, Sci-fi, Surreal, witch",A few minutes,Windows
1351,86573,Released,4.3,37.0,"Management, Meaningful Choices, Pixel Art, Procedural Generation, Roadtrip, Sci-fi, Story Rich, Text based",A few hours,"Windows, macOS, Linux"
1352,86573,Released,4.3,37.0,"Management, Meaningful Choices, Pixel Art, Procedural Generation, Roadtrip, Sci-fi, Story Rich, Text based",A few hours,"Windows, macOS, Linux"
1353,2213594,In development,4.7,17.0,"Boys' Love, Fantasy, Gay, Historical, LGBT, Male protagonist, Period Piece, Romance, Yaoi",,"Windows, macOS, Linux, Android"
1354,529635,In development,4.3,61.0,"3D, Doom, First-Person, FPS, Lovecraftian Horror, quake, quake-like, Sci-fi, Singleplayer",A few minutes,"HTML5, Windows, macOS, Linux"
1355,14253,Released,4.7,14.0,"3D, Action-Adventure, Aliens, Colorful, Exploration, Low-poly, psychedelic, Sci-fi",,"Windows, macOS"
1356,268976,In development,4.4,9.0,"16-bit, 2D, Difficult, drifting, Driving, Ghosts, initiald, Mountains, Retro, touge",A few seconds,"Windows, Android"
1357,2961144,Released,5.0,7.0,"Farming Simulator, Farming Simulator 22",,
1358,958508,Released,4.4,53.0,"3D, Dark, Funny, Halloween, Local Co-Op, Multiplayer, Post-apocalyptic, Short, Zombies",About an hour,"Windows, Linux"
1359,736910,Released,4.6,72.0,"Fangame, Retro, retrogaming",,HTML5
