game_id,title,genre,author,text,link,status,rating,rating_count,tags,ave_session_time,platforms
2302263,Revenge: Jane The Killer,,tayoDEV,Jane The Killer Game,https://tayoodev.itch.io/revenge-janethekiller,Released,4.9,20.0,"3D, creepypasta, Horror, jane-the-killer, jeff-the-killer, Unity",,Windows
2304706,The Good Weapon,Interactive Fiction,ninecoffees,Will you nuke the world to save it?,https://ninecoffees.itch.io/the-good-weapon,Released,4.5,60.0,"2D, Atmospheric, Indie, Psychological Horror, Ren'Py, Story Rich, Text based",About a half-hour,"Windows, macOS, Linux"
2310384,Wrestle Jump 2,Sports,Otto Ojala,One-button physics-based wrestling!,https://ottoojala.itch.io/wrestle-jump-2,Released,4.9,22.0,"Godot, Local multiplayer, one-button, party-game, Physics, Two Player",A few minutes,"HTML5, Windows"
2313653,Plants vs Zombies Neighborhood Defense,Strategy,CrisDevelop,A PVZ tower defense Fangame,https://crisdevelop.itch.io/pvznd,In development,4.7,30.0,"Fangame, Multiplayer, Pixel Art",A few seconds,"Windows, Android"
2313708,Lost in Limbo [Demo],Visual Novel,Ravenstar Games,"Will love be the key to your freedom, or the first chapter of your downfall?",https://ravenstar-games.itch.io/lost-in-limbo,In development,4.9,254.0,"Amare, Dark Fantasy, Dating Sim, Horror, LGBT, Mystery, Narrative, Otome, Romance",A few hours,"Windows, macOS, Linux, Android"
2330583,It Paints Me,Visual Novel,ENDYSIS,An artist struggles to paint his final work.,https://endysis.itch.io/it-paints-me,Released,4.8,331.0,"Atmospheric, Dark, Gothic, Horror, Male protagonist, Multiple Endings, Psychological Horror, Romance, Story Rich",,"HTML5, Windows, macOS, Linux"
2335421,Doppelgänger,Visual Novel,CCMC Corp,Open the door...,https://ccmc-corp.itch.io/doppelganger,Released,5.0,31.0,"Atmospheric, Dark, Fantasy, Horror, Narrative, Psychological Horror, Singleplayer, Spooky",A few seconds,"Windows, macOS"
2336556,TTYL,Interactive Fiction,302 Slices,Keep up with the group chat or get kicked out in this nostalgic typing game!,https://302interactive.itch.io/ttyl,Released,4.5,57.0,"Cute, Narrative, Pixel Art, Retro, Short, Singleplayer, Text based, Typing",About a half-hour,"HTML5, Android"
2338952,Soul of Sovereignty Prelude,Visual Novel,ggdg,a tale of deadly kindness and selfish virtue,https://gigidigi.itch.io/soulsov,Released,5.0,212.0,"Atmospheric, Fantasy, JRPG, Kinetic Novel, Short",,"Windows, macOS, Linux"
2341614,The Anders Cyclopaedia,Interactive Fiction,Alexandria,A game about exploring and compiling the wilderness of a parallel universe.,https://shoebby.itch.io/the-anders-cyclopaedia,Prototype,4.9,24.0,,,Windows
2343933,Dead Plate,Role Playing,racheldrawsthis,60s French restaurant tycoon themed rpg horror game about a waiter and a chef,https://racheldrawsthis.itch.io/dead-plate,Released,4.8,1903.0,"2D, Horror, Multiple Endings, RPG Maker, Story Rich, Tycoon",,"Windows, macOS"
2349135,Goodboy Galaxy (for GBA),Platformer,Goodboy Galaxy,"Help Maxwell explore unfamiliar worlds, make strange new friends and contend with mysterious forces.",https://goodboygalaxy.itch.io/goodboy-galaxy-gba,Released,5.0,75.0,"16-bit, 2D, Dogs, Game Boy Advance, Homebrew, Indie, Metroidvania, Puzzle-Platformer",A few hours,
2349135,Goodboy Galaxy (for GBA),Platformer,Goodboy Galaxy,"Help Maxwell explore unfamiliar worlds, make strange new friends and contend with mysterious forces.",https://goodboygalaxy.itch.io/goodboy-galaxy-gba,Released,5.0,75.0,"16-bit, 2D, Dogs, Game Boy Advance, Homebrew, Indie, Metroidvania, Puzzle-Platformer",A few hours,
2349135,Goodboy Galaxy (for GBA),Platformer,Goodboy Galaxy,"Help Maxwell explore unfamiliar worlds, make strange new friends and contend with mysterious forces.",https://goodboygalaxy.itch.io/goodboy-galaxy-gba,Released,5.0,75.0,"16-bit, 2D, Dogs, Game Boy Advance, Homebrew, Indie, Metroidvania, Puzzle-Platformer",A few hours,
2349135,Goodboy Galaxy (for GBA),Platformer,Goodboy Galaxy,"Help Maxwell explore unfamiliar worlds, make strange new friends and contend with mysterious forces.",https://goodboygalaxy.itch.io/goodboy-galaxy-gba,Released,5.0,75.0,"16-bit, 2D, Dogs, Game Boy Advance, Homebrew, Indie, Metroidvania, Puzzle-Platformer",A few hours,
2349234,Rabbit Starvation,Interactive Fiction,vileidol,A late night conversation in a diner with someone claiming to be your spouse.,https://vileidol.itch.io/rabbit-starvation,In development,4.9,76.0,"Horror, LGBT, Meaningful Choices, Romance, Text based, Twine",,HTML5
2351785,Uncanny Desire,Visual Novel,Pickle,"This is a horror style otome where you can either end the night safely, or someone's delicious meal.",https://ornate-astrolabe.itch.io/uncanny-desire,Released,4.5,19.0,"2D, Anime, Dark, Dating Sim, Horror, Multiple Endings, Ren'Py, Romance, Short",A few seconds,"HTML5, Windows, macOS, Android"
2351815,BFDI: Branches,Platformer,Team Branches,"A platformer featuring multiple characters, a story mode, a level editor, and an online level browser!",https://teambranches.itch.io/bfdi-branches,In development,4.8,103.0,"2D, bfdi, Level Editor",A few minutes,Windows
2357907,POOLS,Adventure,tensori,"Experimental exploration game. Game is about walking around, looking around and listening to the sounds.",https://tensori.itch.io/pools,Released,4.6,28.0,"Atmospheric, Creepy, First-Person, Liminal space, Mystery, Psychological Horror, Spooky, Surreal, Walking simulator, weird",About a half-hour,"Windows, macOS, Linux"
2360499,In Fair Spirits,Visual Novel,ebi-hime,A cute BL visual novel about a medieval knight and a memey goth boy who's spent far too much time on Tumblr.,https://ebihime.itch.io/fair-spirits,Released,4.7,17.0,"Anime, Boys' Love, Cozy, Cute, Fantasy, Gay, LGBT, Romance, Slice Of Life, wholesome",,"Windows, macOS, Linux, Android"
2362775,Madvent Calendar 4 : End Of The Line,,The Haunted PS1,One Last Crisis,https://hauntedps1.itch.io/madvent4,Released,4.6,61.0,"Atmospheric, Christmas, Creepy, Dark, Horror, Indie, Low-poly, PSX (PlayStation), Retro, weird",,Windows
2363272,DEATHTROOPERS - A Star Wars Horror Story,Survival,Stefano Cagnani V3,Discover the darkest horror story of the Star Wars universe (DEMO),https://stefano-cagnani-3.itch.io/deathtroopers-a-star-wars-horror-story,Released,4.2,62.0,,,Windows
2363640,Drive Me to Hell,Racing,MadBug,A first person driving horror game,https://madbug.itch.io/drive-me-to-hell,Released,4.8,25.0,"Creepy, Driving, First-Person, Horror, PSX (PlayStation), Psychological Horror, Singleplayer, Survival Horror",,"Windows, macOS"
2363869,Resident Lover,Visual Novel,teamavia,"Resident Lover - a sapphic, modern rendition of Resident Evil Village",https://teamavia.itch.io/resident-lover,Released,5.0,201.0,"Dating Sim, Fangame, Female Protagonist, Horror, Indie, Lesbian, LGBTQIA, Ren'Py, Romance",,"Windows, macOS, Linux, Android"
2364877,Pikabuu: Night Shift Nurse,Survival,Joykeratif,A scary horror that occurred in a hospital,https://joykeratif.itch.io/pikabuu-night-shift-nurse,Released,4.6,7.0,"3D, Creepy, Ghosts, Horror, Indie, Mystery, PSX (PlayStation), Psychological Horror, supernatural",A few seconds,"Windows, Android"
2369565,I Think I Need Your Help,Visual Novel,Kyanite Heart,strange things happen in these woods,https://kyaniteheart.itch.io/i-think-i-need-your-help,Released,4.4,51.0,"2D, Anime, Fantasy, Folklore, Lesbian, LGBT, Queer, Ren'Py, Romance, Yuri",About a half-hour,"Windows, macOS, Linux, Android"
2384541,The Last Winter Knight,Visual Novel,ENDYSIS,Haunt a suit of armour. Free your past.,https://endysis.itch.io/winterknight,In development,,,"Atmospheric, Dark Fantasy, Fairy Tale, Fantasy, Ghosts, Gothic, Medieval, Mystery, Point & Click",A few minutes,
2386872,Five night's at MOMOS,Strategy,AlvaKING,Esto lo hago por los momos,https://alvaking.itch.io/five-nights-at-momos,Released,4.8,15.0,"Fangame, Five Nights at Freddy's, Horror, Meme, terror",,"HTML5, Android"
2387552,HalOPE,Adventure,starbage,an angelic adventure,https://starbage.itch.io/halope,Released,4.9,86.0,"Atmospheric, Colorful, Exploration, LGBT, Multiple Endings, narrative-driven, nonbinary-protagonist, Pixel Art, RPG Maker, Surreal",A few hours,Windows
2390774,what body?,,bun_tired,Clean your room!,https://bun-tired.itch.io/what-body,Released,4.7,1231.0,"2D, Clicker, Cute, Multiple Endings, Pixel Art, RPG Maker, RPG Maker MV, Short, Singleplayer",A few minutes,"HTML5, Windows"
2399676,Red Snow,Action,charliedolphin,Incredibly violent winter sport modes!,https://charliedolphin.itch.io/redsnow,Released,4.3,46.0,"Christmas, Retro",,"HTML5, Windows"
2400039,Micro-Trolleybus Simulator,Simulation,Soprotivlenie_Bespolezno,Минималистичный симулятор троллейбуса с аркадным управлением,https://soprotivlenie-bespolezno.itch.io/mts,Released,5.0,6.0,"3D, Arcade, Open World, Unity",,"Windows, Linux, Android"
2404504,Crank that Clicker,,Elioth,Incremental game for playdate,https://elioth-games.itch.io/crank-that-clicker,Released,4.8,6.0,"2D, Idle, Incremental, Indie, Pixel Art, Playdate, Retro, Short, Singleplayer",About a half-hour,
2404859,Project Silverfish DEMO,Action,Siris Pendrake,"An Open-World, Survival-Horror, FPS focusing on exploration and dungeon crawling!",https://siris-pendrake.itch.io/project-silverfish,In development,4.8,38.0,"3D, Atmospheric, Exploration, First-Person, Furry, Horror, Singleplayer, Survival Horror",A few hours,Windows
2405619,WildFire,Strategy,Salvador,Survive as many rounds as you can to the threatening local wildlife,https://salvadorpalma.itch.io/wildfire,In development,4.4,175.0,"2D, Cute, Idle, Incremental, Relaxing, Roguelike, Singleplayer, Tower Defense",About a half-hour,"HTML5, Windows, Android"
2412060,Project Moose,,MooseIsCute,Welcome To Project Moose! This Is A Modded Gorilla Tag Copy,https://mooseiscute.itch.io/projectmoose,Released,4.2,13.0,Virtual Reality (VR),,
2414536,Contract Boyfriend（demo）,Visual Novel,guoshu,契约男友,https://guoshu.itch.io/contract-boyfriend,In development,4.8,12.0,"2D, Furry, Gay, LGBT, muscle",,"Windows, macOS"
2416091,Teaching Feeling - A christmas with you [BETA] - [English] - [Spanish] -[ More 12+],Visual Novel,Licenciado Samuel,Maybe the best gift I could give my little Sylvie.,https://licenciado-samuel.itch.io/teaching-feeling-a-christmas-with-you,Released,4.2,9.0,"2D, Anime, Christmas, girl-friend, ray_kbys, Ren'Py, sylvie, teaching-feeling",,"Windows, macOS, Linux, Android"
2424798,That's Not Santa,,BiG Iris,Help a Santa in this short horror game,https://stresspuddle.itch.io/thats-not-santa,Released,4.0,14.0,"3D, Christmas, Comedy, Horror, Short, Story Rich",,Windows
2427989,i'm not a creep (i promise),Visual Novel,bun_tired,Make a tea.,https://bun-tired.itch.io/im-not-a-creep-i-promise,Released,4.4,227.0,"2D, Cute, Hand-drawn, Multiple Endings, RPG Maker, RPG Maker MV, Short",A few minutes,"HTML5, Windows"
2429991,"Binary Battle (Commodore 64, Commodore Plus/4, ZX Spectrum)",Role Playing,Haplo,An unorthodox dungeon crawler,https://h4plo.itch.io/binary-battle,Released,4.4,9.0,"8-Bit, Commodore 64, commodore-plus4, Dungeon Crawler, Minimalist, Pixel Art, Retro, ZX Spectrum",,
2435336,FNaF: Wii U Edition,Survival,Source Macchiato,A FNaF Remake for the Wii U made by Source Macchiato,https://source-macchiato.itch.io/fnaf-wiiu-edition,Released,5.0,4.0,"Five Nights at Freddy's, Horror, Singleplayer, wii-u",A few minutes,
2435808,Guardians of Sunshine,Adventure,Chewbacan,A BMO game from adventure time,https://chewbacan.itch.io/guardians-of-sunshine,Released,4.7,10.0,"2D, Arcade, Godot, Pixel Art, Retro",,"HTML5, Windows"
2435983,Five Nights At Baldi's Redone,Survival,JohnsterSpaceGames,Update (V1.01) released! A remake of the original FNAB game.,https://johnsterspacegames.itch.io/five-nights-at-baldis-redone,Released,4.7,24.0,"Baldi's Basics, Fangame, five-nights-at-baldis, five-nights-at-baldis-redone, fnab, fnab-redone, Five Nights at Freddy's, Horror, Survival Horror",About a half-hour,"HTML5, Windows, Android"
2437465,Akiya,Visual Novel,chary 🌷,Cute VN about exploring a traditional Japanese house!,https://charycats.itch.io/akiya,Released,4.8,192.0,"Boys' Love, Cute, Dating Sim, mythology, Otome, Relaxing, Romance, Short, Slice Of Life",,"Windows, macOS, Linux"
2438913,Sonic Overture - 2023 Demo,Platformer,Sonic Overture Team,"A Saturn-inspired fan made prequel to the first Sonic the Hedgehog, made with love.",https://sonic-overture-team.itch.io/sonic-overture-2023-demo,Released,4.9,33.0,"2D, 32-bit, Pixel Art, Retro, saturn, Singleplayer",,Windows
2446656,The Cookie Project,Visual Novel,Vanade [ Hamilton Hour ],The real cookies were the friends (or...love interests?) we made along the way...,https://hamiltonhour.itch.io/the-cookie-project,Released,4.9,222.0,"Amare, Anime, Cozy, Cute, Dating Sim, Female Protagonist, Male protagonist, Otome, Romance, Slice Of Life",About a half-hour,"HTML5, Windows, macOS, Linux"
2448117,Fia's Night Out,Role Playing,arcadekitten,A toddler walks around the city at night,https://arcadekitten.itch.io/fias-night-out,Released,4.7,86.0,"2D, Christmas, collection, Creepy, Cute, Female Protagonist, Pixel Art, RPG Maker, Short",A few minutes,"Windows, macOS, Linux"
2453809,The cursed farm,Survival,Osama M.S.A,The Cursed Farm game in which you try to restore your farm again,https://osamamsa123.itch.io/the-cursed-farm,Released,4.9,152.0,"3D, Creepy, Farming, Horror, PSX (PlayStation), Retro, Singleplayer",,"Windows, Linux"
2456997,Kanau,Visual Novel,Chattercap,Yandere origin story!,https://chattercap.itch.io/kanau,Released,4.9,85.0,"Amare, Dark, Horror, josei, Monsters, Psychological Horror, Romance, Voice Acting, yandere",About an hour,"Windows, macOS"
2464919,Than Winter Came,,Yanagami,You open your eyes and you are-?? A? WHAT!? Guide MJ on a journey to meet a friend.,https://yanagami.itch.io/than-winter-came,Prototype,4.0,20.0,2D,,"Windows, Linux"
2465998,Home Safety Hotline,Puzzle,Night Signal Entertainment,A horror game about working in a 90's call center.,https://nightsignalentertainment.itch.io/home-safety-hotline,Released,4.6,37.0,"2D, Alternate History, analog-horror, FMV, Horror, Psychological Horror, Retro, Story Rich, Text based",,Windows
2469044,God-Cursed: Demo,Interactive Fiction,Lunan,"An interactive fiction fantasy game made with Twine. Create your character, break a curse, fall in love & make it home.",https://wings-of-ink.itch.io/god-cursed,In development,4.9,431.0,"Amare, amare-game, Fantasy, LGBT, Romance, Story Rich, Text based, Twine",,HTML5
2472537,My Raising Diary,Visual Novel,Twin Project,"A study has been taking place in order to create a synthetic life form. The study had finally yielded results, but...",https://twinproject.itch.io/my-raising-diary,Released,5.0,33.0,"Anime, Comedy, Female Protagonist, Life Simulation, Management, Multiple Endings, Otome, raising-sim, stat-raiser",,"Windows, macOS, Linux"
2472758,Promises to Keep,Visual Novel,Promises to Keep VN,"A Furry, Wintertime Slice of Life Story",https://promises-to-keep-vn.itch.io/promises-to-keep,In development,5.0,505.0,"Atmospheric, Cute, Furry, Gay, LGBT, Romance, Singleplayer, Story Rich",,"Windows, macOS, Linux, Android"
2474768,First Base | DEMO,,Frogcake,"A baseball bat, the wrong way home, and some blood. What can go wrong?",https://try-froggery.itch.io/first-base,In development,4.6,62.0,"Amare, Dark, Dating Sim, Horror, Meaningful Choices, Multiple Endings, Mystery, Psychological Horror, Romance",,"HTML5, Windows, macOS, Linux"
2476512,Iron Heart,Action,UOWM Game Development,A heart forged in the flames of war,https://uowmgames.itch.io/iron-heart-ptsd-team-game,Released,5.0,13.0,"3D, Action RPG, Boss battle, Difficult, Mechs, Singleplayer, Souls-like, Steampunk, Swords",About a half-hour,Windows
2477228,DONG DONG NEVER DIE: JUDGMENT DAY,Fighting,DismasThePenitent,The legendary cult classic fighting game returns!,https://dismasthepenitent.itch.io/dong-dong-never-die-judgment-day,Released,4.9,14.0,"2D, Arcade, Funny, live-action, Two Player, Versus",A few minutes,
2483551,Project Homecoming Haven,Simulation,Toge Productions,Embark on a heartwarming journey as a home cleaner specialist .,https://togeproductions.itch.io/homecoming-haven,Prototype,4.2,128.0,"3D, Atmospheric, Casual, environmental-storytelling, Low-poly, Narrative, Pixel Art, Relaxing, Slice Of Life",,Windows
2490188,Bubble Frog,Platformer,Timbo Johnson,,https://timbojay.itch.io/bubblefrog,Released,4.3,20.0,"2D, Colorful, Cute, DRM Free, Frogs, Game Boy, gb-studio, gbstudio, Pixel Art, Retro",About a half-hour,HTML5
2492047,Celeste 64: Fragments of the Mountain,Adventure,Maddy Makes Games,Gear up for the Celeste 6th Anniversary Challenge!,https://maddymakesgamesinc.itch.io/celeste64,Released,4.8,618.0,"3D, Female Protagonist, Indie, Singleplayer, Speedrun",,"Windows, Linux"
2500042,The Second Sight: Dead Reckoning,Interactive Fiction,spoiledsweet,You’re an urban legend in a county full of them.,https://spoiledsweet.itch.io/second-sight-dead-reckoning,In development,4.8,162.0,"Fantasy, LGBT, Mystery, Narrative, Romance, Story Rich, supernatural, Twine",About a half-hour,"HTML5, Windows"
2502925,Nip For Speed,Adventure,Knackelibang,,https://knackelibang.itch.io/nip-for-speed,Released,4.8,258.0,"3D, Atmospheric, Mystery, Point & Click, Retro",A few seconds,"HTML5, Windows"
2507255,Hell Trap [DEMO],Visual Novel,marikatti,Hell isn't so bad if I can share it with you.,https://marikatti.itch.io/hell-trap,In development,5.0,46.0,"2D, Atmospheric, Dark, Narrative, Psychological Horror, Ren'Py, tragedy, yandere",About an hour,"Windows, macOS, Linux"
2510281,carcass,Adventure,ToothandClaw,A Short Experimental Horror game about Cannibals & Insects.,https://toothandclaw.itch.io/carcass,Released,4.4,192.0,"Horror, PSX (PlayStation), Short, Singleplayer",,Windows
2510600,Geometry Boy,Platformer,Klark,Geometry Dash In Gameboy,https://klarkk.itch.io/gameboy-dash,Released,4.5,6.0,"2D, 8-Bit, Arcade, Game Boy, Indie, Pixel Art, Short, Singleplayer",,HTML5
2513640,Ignited Entry,Adventure,JordiBoi,The corpse is alive.,https://jordiboi.itch.io/ignited-entry,Released,4.8,301.0,"Atmospheric, Horror, Low-poly, PSX (PlayStation), Psychological Horror, Singleplayer, Story Rich, Unreal Engine, Voice Acting",About an hour,Windows
2514097,Sweet Hell,Platformer,Donitz,Sweet Hell is a short tough-as-nails MSX-inspired boss rush game,https://donitz.itch.io/sweet-hell,Released,4.8,26.0,"2D, Boss battle, Difficult, gamepad, MSX, Pixel Art, Retro, Short",About a half-hour,HTML5
2518801,Night in Delirium,Visual Novel,Grupo Trenza,BL Romance/Thriller Visual Novel,https://bardelirio.itch.io/nightindelirium,In development,4.8,25.0,"Boys' Love, Detective, Indie, LGBT, Mystery, Ren'Py, Romance, Singleplayer, Thriller",About a half-hour,"Windows, macOS"
2539153,Interrogation Time,,Nerds1,,https://nerds1.itch.io/interrogationtime,Released,4.3,26.0,,,
2540266,Dungeon Duel Monsters,Card Game,Mika,Yugioh Roguelike with PvP and PvDM modes.,https://mikaygo.itch.io/ddm,Released,4.9,18.0,"Deck Building, Roguelike, yugioh",A few hours,"Windows, macOS, Linux"
2544164,The Earl Street Massacre,,It's me Simon,"You just got home from a long day of work, ready to relax. Unfortunatly, someone has differet plans for you...",https://itismesimon.itch.io/the-earl-street-massacre,Released,4.1,83.0,"3D, Horror, Low-poly, Pixel Art, Short, Simple, Singleplayer, Spooky",A few minutes,Windows
2551689,AI2U - With You Til The End - Yandere AI Girlfriend Simulator,Adventure,AlterStaff,A first-of-its-kind escape room game with AI-powered NPCS who are desperate to keep you by their side.,https://alterstaff.itch.io/ai2u,Released,4.1,35.0,"3D, Anime, Cute, Dating Sim, Escape Game, Experimental, First-Person, Horror, Multiple Endings",About a half-hour,"Windows, macOS"
2553372,Fallacy Quiz,Educational,Tim Krief,Sharpen your critical thinking skills in this quiz game that challenges you to spot rhetorical fallacies.,https://timkrief.itch.io/fallacy-quiz,Released,4.8,23.0,"Brain Training, Casual, fallacy, Hand-drawn, Indie, Local multiplayer, Quiz, Singleplayer, Text based, Trivia",About a half-hour,"Windows, macOS, Linux"
2556363,Gift of Gains,Visual Novel,Proxol,,https://proxol.itch.io/gift-of-gains,In development,4.4,54.0,"Bara, Furry, growth, mm, muscle, weight-gain",,"Windows, macOS, Linux"
2557309,Cosmic Reach,,FinalForEach,A space themed block building game in pre-alpha,https://finalforeach.itch.io/cosmic-reach,In development,4.8,110.0,"3D, blocks, Multiplayer",About a half-hour,"Windows, macOS, Linux"
2561690,Dreams made of obsession,Visual Novel,Daijubudef,An obsessive hot monster is haunting you.,https://daijubudef.itch.io/dreams-made-of-obsession,Released,4.4,68.0,"Atmospheric, Creepy, Dark, Dating Sim, Multiple Endings, obsession, Psychological Horror, Ren'Py, yandere",A few minutes,"Windows, macOS, Linux"
2564417,Super Mario Maker 4 Advance,Action,TomAndTheCats,"""Here we go! Super Mario!""",https://tomandthecats.itch.io/super-mario-maker-4-advance,Released,4.9,8.0,"16-bit, 2D, Level Editor, Pixel Art, Retro, Side Scroller, Singleplayer",A few minutes,HTML5
2566651,A Tavern at Night: Firelight,Visual Novel,qkayoo studio,Read your fortune around a campfire at night.,https://qkayoo.itch.io/a-tavern-at-night-firelight,Released,4.9,301.0,"Amare, Dating Sim, Dungeons & Dragons, Fantasy, LGBT, LGBTQIA, Otome, Queer, Romance",,"Windows, macOS, Linux"
2567612,Coop Catacombs: Async Multiplayer Roguelike,Adventure,AikonCWD,Traditional Roguelike Async Multiplayer for 7drl 2024,https://aikoncwd.itch.io/coop-catacombs,Released,4.8,51.0,"2D, Seven Day Roguelike Challenge, Dungeon Crawler, Fantasy, Godot, Multiplayer, Pixel Art, Retro, Roguelike",About a half-hour,"HTML5, Windows, macOS, Linux"
2570671,Uncanny Cat Golf,Action,SH2K (SlappyHappy2000),A simple retro-styled golf game that gets a teeny bit uncanny...,https://slappyhappy2000.itch.io/uncanny-cat-golf,In development,4.9,64.0,,A few hours,
2578651,Sylvie RPG: 7 Elf Apocalypse,Role Playing,sylvie,Go on a small adventure!,https://sylvie.itch.io/sylvie-rpg,Released,4.7,98.0,"Action-Adventure, Action RPG, Cute, elf, Exploration, Female Protagonist, Pixel Art, Short, Top-Down",About a half-hour,"HTML5, Windows, macOS, Linux"
2592473,My Neighbor Enide,Role Playing,arcadekitten,It always pays to be friends with your neighbors,https://arcadekitten.itch.io/my-neighbor-enide,Released,4.8,147.0,"2D, Creepy, Cute, Female Protagonist, Horror, LGBT, LGBTQIA, Pixel Art, RPG Maker, Short",About an hour,"Windows, macOS, Linux"
2592904,PAPU 2,Survival,Squarp,Papu 2 es la secuela del juego del Bananirou,https://squarp.itch.io/papu2,Released,5.0,8.0,"3D, bananirou, Comedy, Horror, Low-poly, papu, papu2, Runner, Singleplayer, Streaming",A few minutes,Windows
2595922,Roses in The Flames Demo,Visual Novel,CringleDragons,"After a bizarre twist of fate renders you into a world inhabited by dragons, your first order of things is to survive.",https://cringledragons.itch.io/rosesintheflamesdemo,In development,4.4,38.0,"Dragons, drama, Fantasy, First-Person, Romance, Sci-fi, Singleplayer, Slice Of Life",About an hour,"Windows, macOS, Linux"
2611118,Altalite,Visual Novel,Ekkoberry,Convincing your kidnapping victim not to be so selfish.,https://ekkoberry.itch.io/altalite,In development,4.4,42.0,"2D, Casual, Fantasy, LGBT, LGBTQIA, Ren'Py, Short, Singleplayer, Story Rich, watercolor",About a half-hour,"Windows, macOS, Linux, Android"
2615681,Trouble Comes Twice: Bonus Stories,Visual Novel,Foxglove Games,An optional DLC for Trouble Comes Twice!,https://teamfoxglove.itch.io/trouble-comes-twice-bonus-stories,Released,4.9,14.0,"Boys' Love, Comedy, Female Protagonist, Male protagonist, Otome, Romance, Yuri",,"Windows, macOS"
2622805,Cute Fishing,Simulation,VeraCity,A club penguin fishing fan-game,https://veracity.itch.io/cute-fishing,Released,4.8,12.0,"2D, Arcade, Cozy, Cute, Endless, Fangame, Female Protagonist, Fishing",A few minutes,"HTML5, Android"
2626561,Dicee!,Puzzle,Gumpy Function,A Dice Game for the Game Boy,https://gumpyfunction.itch.io/dicee,Released,4.9,10.0,"8-Bit, Dice, Game Boy, Game Boy ROM, gbstudio, Homebrew",,HTML5
2628320,Ring Academy,Adventure,Capybaraforce,She killed your dog.,https://capybaraforce.itch.io/ring-academy,Released,4.4,96.0,"3D, Atmospheric, Dark, First-Person, Horror, PSX (PlayStation), Psychological Horror, Retro, Singleplayer",A few minutes,Windows
2634753,Text Your Life,Simulation,Pizza Writers,A mobile chat simulator for Android and PC. Will you be able to find out who did you kiss that night? :O,https://pizzawriters.itch.io/text-your-life,In development,4.6,126.0,"Amare, Dating Sim, Episodic, Female Protagonist, josei, Otome, Romance, Story Rich",A few hours,"Windows, macOS, Linux, Android"
2636484,Kurou Connect (DEMO),Visual Novel,nukes,a frenemies to lovers hating simulator,https://nyewks.itch.io/kurou-connect,In development,4.9,124.0,"2D, Casual, Dating Sim, enemies-to-lovers, First-Person, LGBT, Romance, Singleplayer, Slice Of Life",,HTML5
2639784,Magic Archery,Simulation,Barribob,Just an Elf practicing archery. What techniques can they master?,https://barribob.itch.io/magic-archery,Prototype,4.3,79.0,"Archery, elf, Idle, Incremental, Magic, Pixel Art, upgrades",,"HTML5, Windows"
2649350,Desktop Daemon,,Jon Topielski,A daemonic virtual pet for your desktop,https://jontopielski.itch.io/desktop-daemon,Released,4.4,13.0,"demon, Desktop Pet, Idle, Ludum Dare 55, Virtual Pet",,Windows
2652393,A Faerie's Tale,Visual Novel,Steamberry Studio,A lighthearted and playful fantasy story about accepting change and finding a new home.,https://steamberry.itch.io/a-faeries-tale,Released,4.9,158.0,"Amare, Character Customization, Fairy Tale, Fantasy, Otome, Romance",A few hours,"Windows, macOS"
2656478,Eyeless Jack,,tayoDEV,Eyeless Jack Horror Game,https://tayoodev.itch.io/eyeless-jack,Released,4.3,206.0,"3D, Atmospheric, Creepy, creepypasta, First-Person, Horror, Low-poly, PSX (PlayStation), Short, Unity",,Windows
2667076,Jollibae (2024),Survival,L3x,RUN! RUN! RUN!,https://lex-lex.itch.io/jollibae-2024,Released,4.4,80.0,"Atmospheric, Casual, Creepy, Exploration, First-Person, Horror, Low-poly, PSX (PlayStation), Retro, Short",,Windows
2672962,Late Night Shift,Adventure,YapGamedev,Working Night Shift at a 24 Hour Supermarket,https://yapgamedev.itch.io/late-night-shift,Released,4.2,35.0,"Atmospheric, Creepy, First-Person, Horror, Low-poly, Monsters, Psychological Horror, Short, Singleplayer, Spooky",A few minutes,Windows
2675884,Love Hex,Adventure,diamii,You just wanted a boyfriend,https://diamii.itch.io/love-hex,Released,4.8,142.0,"Anime, Creepy, Cute, Horror, Monsters, Romance, Short, yandere",,"HTML5, Windows, macOS"
2676999,EarthRoyale 3 (Beta),Simulation,Lizzy,A map observation game,https://lizzycat03.itch.io/earthroyale-3,In development,4.8,9.0,"geography, map, observation, War",,"Windows, macOS, Linux"
2684228,MY WISHMAKER [Prologue/DEMO],Adventure,arcadekitten,I'm not going to ask what you would wish for. You already made your choice.,https://arcadekitten.itch.io/my-wishmaker,In development,4.8,46.0,"2D, Creepy, drama, Horror, Male protagonist, Mystery, Point & Click, Short",About an hour,"Windows, macOS"
2688244,Fear the Moon,Adventure,Jonny's Games,Wolfman cryptid horror game,https://jonnys-games.itch.io/fear-the-moon,Released,4.7,15.0,"3D, Atmospheric, cryptid, First-Person, Horror, Psychological Horror, Singleplayer, Story Rich, Survival Horror, werewolf",,Windows
2689607,Everything Everywhere all at Cards,Card Game,Matthew Coder,A very complex card game.,https://matteo-dalessandro.itch.io/everything-everywhere-all-at-cards,Released,4.8,10.0,,,Windows
2693638,CHERNOZEM (PROTOTYPE),Survival,DeadKir,Co-op survival horror inspired by Resident Evil and Silent Hill,https://deadkir.itch.io/chernozem,Prototype,4.7,12.0,"3D, Co-op, Horror, Low-poly, Multiplayer, PSX (PlayStation), Retro, Survival Horror, Third Person",About a half-hour,Windows
