,game_id,title,genre,author,text,link
1188,1146515,THERE SWINGS A SKULL,Interactive Fiction,Quinn K.,"Like joined wicks, we'll all burn together",https://quinnk.itch.io/there-swings-a-skull
1189,383593,Heck Deck,Action,torcado,a bullet hell card game where time moves when you do,https://torcado.itch.io/heck-deck
1190,877352,Vignettes,Adventure,Figglewatts,Explore dream scenes. Complete your dream diary.,https://figglewatts.itch.io/vignettes
1191,13314,Dungeon Nightmares II - The Memory,Adventure,K Monkey,The sequel to the cult horror classic hit Dungeon Nightmares,https://kmonkey.itch.io/dungeon-nightmares-ii
1192,465815,Kill or Love,Visual Novel,Andy Church,A thriller/mystery visual novel,https://andy-church.itch.io/kill-or-love
1193,129425,The Search,Adventure,Jason Godbey,A story-driven puzzle-adventure set in a mysterious world where art comes to life!,https://jasongodbey.itch.io/the-search
1194,65181,Up until the end,Visual Novel,LetiGame,"A visual novel about suspense, romance and friendship!",https://letigame.itch.io/up-until-the-end
1195,1559343,Crunky for the Panic Playdate,Action,Carson K.,An endless jumping game where you have to die to expand your Crunkipedia.,https://carsonk.itch.io/crunky
1196,897488,Greek Tragedy,Survival,Arbor Interactive,Survival Horror returns to Campus,https://arbor-interactive.itch.io/greek-tragedy
1197,2915221,My Shadows Are Bright,Puzzle,buday,play with shadows using imagination of a child!,https://buday.itch.io/my-shadows-are-bright
1198,2510600,Geometry Boy,Platformer,Klark,Geometry Dash In Gameboy,https://klarkk.itch.io/gameboy-dash
1199,2695462,Average Routine,Strategy,ColorlessWing_Studio,Turn Based RPG,https://colorlesswing-studio.itch.io/average-routine
1200,1175894,Peyton's Post-Op Visits,Visual Novel,littlerat,reconnect with a trans friend you haven't seen in years,https://littlerat.itch.io/peytons-post-op-visits
1201,685189,Melon Journey Pocket,Adventure,Poppy Works,Melon Journey in your Pocket~!,https://poppyworks.itch.io/mjp
1202,174104,Ripped Pants at Work,Action,Scott Ethington,A frantic stealth game about searching for new pants,https://scottethington.itch.io/ripped-pants-at-work
1203,718745,Museum of Mechanics: Lockpicking,N/A,Dim Bulb Games,A museum to explore different lockpicking mechanics in games,https://dimbulbgames.itch.io/museum-of-mechanics-lockpicking
1204,2222209,BLOOD GOLF 2023,Sports,ivysly,A gentleman's duel.,https://ivysly.itch.io/blood-golf
1205,258982,Kingdoms and Castles,Simulation,LionShield,A medieval city building game where you construct castles to protect your peasants from a living and dangerous world.,https://lionshield.itch.io/kingdoms-and-castles
1206,46774,UPSQUID,Action,01010111,An endless squid-em-up played with two buttons!,https://01010111.itch.io/upsquid
1207,566302,Powa!,Platformer,aiguanachein,A cute and simple platformer for GameBoy/GameBoy Color/Super Game Boy,https://aiguanachein.itch.io/powa
1208,904794,The Interview,Adventure,Geoff Alday,A horror mockumentary game about a place you don't want to work.,https://geoffalday.itch.io/the-interview
1209,77379,Freetime Event: Poolside Edition,Visual Novel,yndr4hope,a small sdr2 hinata x komaeda fangame,https://yndr4hope.itch.io/freetime-event-poolside-edition
1210,147462,shroom soup (demo),Adventure,uboaappears,Pastel psychological horror RPG adventure,https://uboaappears.itch.io/shroom-soup
1211,1581512,The True Ingredients,Adventure,mhze,Just a normal day on Underwearzip city,https://mhze.itch.io/the-true-ingredients
1212,3199903,Solace Inc. 2,Shooter,aplove,recruit your employees and fight more baddies,https://aplovestudio.itch.io/solace-inc-2
1213,3268767,the noob battle ground,Fighting,tgftf,N/A,https://tgftf.itch.io/the-noob-battle-ground
1214,21706,Three Guys That Paint,Visual Novel,Katy133,A visual novel game,https://katy133.itch.io/three-guys-that-paint
1215,1381821,Radio Bubble,N/A,Ash K,scream into the void and listen,https://ash-k.itch.io/radiobubble
1216,2288428,Holiday After Special,Role Playing,oates,A Slice-of-Life Horror Anthology on the Holidays,https://horror-n-oates.itch.io/holiday-after-special
1217,641004,MagiKart: Retro Kart Racing,Racing,geost_gma,MagiKart is a retro inspired racing game that heavily borrows from some of the best (and worst) late 90s kart racers.,https://geost-gma.itch.io/magikart-retro-kart-racing
1218,247713,Wordelicious,N/A,Ludipe,Type delicious words for your customers and try to pay your debts,https://ludipe.itch.io/wordelicious
1219,32062,PuniTy - PT hallway recreation,N/A,jedlondo,The PT hallway recreated in the Unity game engine,https://jedlondo.itch.io/punity
1220,236220,Kinstrife Tech-Demo,Role Playing,kinstrife,Where will you stand in the strife of history? ⚔ Historical action RPG - Physics-based combat - Party Management,https://kinstrife.itch.io/kinstrife
1221,640030,Ginkgo,Adventure,Ginkgo,A 3D asian horror experience,https://ginkgogame.itch.io/ginkgo
1222,806472,BODYGUARD,Shooter,studio3DD,N/A,https://studio3dd.itch.io/bodyguard
1223,1645752,Sir Truck,Action,LukeMuscat,It's like Vampire Survivors... but with cars!,https://lukemuscat.itch.io/sir-truck
1224,737764,NEBULA,Visual Novel,NEBULA - The Game,A sci-fi visual novel set in a distant galaxy.,https://nebulathegame.itch.io/nebula
1225,2831389,Stranger's Mark,Visual Novel,Kathinka,A stranger wants your tattoo.,https://kathinkapng.itch.io/strangers-mark
1226,2216567,Outbreak,Survival,Johan Peitz,"Zombies are everywhere, how long can you survive?",https://johanpeitz.itch.io/outbreak
1227,2628320,Ring Academy,Adventure,Capybaraforce,She killed your dog.,https://capybaraforce.itch.io/ring-academy
1228,368077,Mahjong Efficiency Trainer,Educational,Euophrys,Test your Japanese Mahjong tile efficiency!,https://euophrys.itch.io/mahjong-efficiency-trainer
1229,2276409,Sol: Beyond Earth,Adventure,Zotiquest Games,N/A,https://zeruhur.itch.io/sol-beyond-earth
1230,177309,Corinne Cross's Dead & Breakfast,Adventure,Bad Chalk,A story-driven adventure game about a haunted bed & breakfast. A dead & breakfast!,https://badchalk.itch.io/corinne-crosss-dead-and-breakfast
1231,789205,DoubleShake (Public Beta Demo),Adventure,"Rightstick Studios, LLC","Grab, shake, throw, and kick to save your islands from total chaos in this blast-to-the-past 2.5D Platformer!",https://rightstickstudios.itch.io/doubleshake
1232,2362775,Madvent Calendar 4 : End Of The Line,N/A,The Haunted PS1,One Last Crisis,https://hauntedps1.itch.io/madvent4
1233,275220,Orphan Age,Simulation,Studio Black Flag,"Orphan Age is a dystopian life sim game where you play not as the soldiers of war, but as the children left behind.",https://studio-black-flag.itch.io/orphan-age
1234,3116946,Sprunki Nightly,Rhythm,Kiwi Makes stuff,#Sprunki,https://stinky-kiwi.itch.io/sprunki-nightly
1235,1018048,Badgis & The Supercilious Maze of Malcontents,Adventure,Goodgis,A Short Story about Elves and Egos,https://goodgis.itch.io/badgis-the-supercilious-maze-of-malcontents
1236,21155,A Date in the Park,Adventure,Cloak and Dagger Games,"Romance, confusion and suspense in a strange Portuguese park",https://shaun9991.itch.io/a-date-in-the-park
1237,3038930,LiDAR Exploration Program (Demo),Adventure,kenforest,Use lidar scanner to see world,https://kenforest.itch.io/lidar-exploration-program
1238,1444538,Touch Theory,Visual Novel,DarkChibiShadow,"Mad scientist, Zeggy, is stuck in his ""lab"" when suddenly he gets a very intriguing (and sexy) visitor!",https://darkchibishadow.itch.io/touch-theory
1239,2077666,Noodles & Love (release 1.1 - for playdate),Visual Novel,Raccoon Formality,Gay furry visual novel dating sim for the Panic Playdate handheld.,https://raccoon-formality.itch.io/noodles-and-love
1240,656115,"Symphonia (Student Project, 2020)",Platformer,ISART DIGITAL,A highly poetic platformer. Awake SYMPHONIA!,https://isart-digital.itch.io/symphonia
1241,3187760,CAR ARTIST,N/A,brlka,I'm the driver,https://brlka.itch.io/car-artist
1242,128084,Through the Void,Shooter,Jacob V,A challenging bullethell boss fight demo.,https://jacob-v.itch.io/through-the-void
1243,101650,It's a Beautiful Day,N/A,yllogique,"A self-care game ( /!\ quite loud music on autoplay, sorry!)",https://yllogique.itch.io/its-a-beautiful-day
1244,119886,Soul Searching,Adventure,Kayabros,A narrative survival game about sailing away from your homeland,https://kayabros.itch.io/ss
1245,326120,Better to Upload - Full Game,Role Playing,Tokaint,Youtuber RPG Horror Game,https://tokaint.itch.io/better-to-upload
1246,1504501,Linelith,Puzzle,Patrick Traynor,Solve puzzles embedded in rocks and crystals as you explore an alien asteroid.,https://patricktraynor.itch.io/linelith
1247,1731126,Tenjutsu 48h,Action,Deepnight Games,"They're dead, but they don't know it yet.",https://deepnight.itch.io/tenjutsu-48h
1248,3196695,in Death we Love,Adventure,colorfiction,"Ashes to Ashes, Dust to Dust",https://colorfiction.itch.io/indeathwelove
1249,34788,"Dude, Stop",Puzzle,Team HalfBeard,"Dude, Stop is a puzzle game, where the main goal is to make everyone hate you.",https://team-halfbeard.itch.io/dude-stop
1250,1026681,Ascendance,Interactive Fiction,Ascendance IF,A love story that surpasses death,https://ascendance-if.itch.io/ascendance
1251,979738,Beside Myself_Demo,N/A,ASKGAMES,A psychological horror the first person.,https://askgames.itch.io/beside-myself-demo
1252,2435808,Guardians of Sunshine,Adventure,Chewbacan,A BMO game from adventure time,https://chewbacan.itch.io/guardians-of-sunshine
1253,8252,Haunt the House: Terrortown,Action,SFBGames,A side-scrolling action puzzle game starring ghosts!,https://sfbgames.itch.io/haunt-the-house-terrortown
1254,2238244,Death is a Guest,Visual Novel,Honey Bunny,What the hell happened to Mr. Host? Solve the mystery and maybe find love along the way.,https://honeybunny-of.itch.io/deathguest
1255,578874,Date with Modeus,Visual Novel,SeireiART,Are you a fan of Modeus? then you're in the right place my friend.,https://seireiart.itch.io/date-with-modeus
1256,1513721,Fortnite2,Action,qubsonxd,horror game,https://qubsonxd.itch.io/fortnite2
1257,1679347,LIVE: Devotion!,Strategy,CheeseBaron2,Build a streaming career and summon lovegod!,https://cheesebaron2.itch.io/live-devotion
1258,91866,God Save The Queen,Action,lofi cacti,Deceive your friends with your slick spy moves.,https://loficacti.itch.io/god-save-the-queen
1259,171510,Pixepal,Platformer,Kenney,Browser game made during Kenney Jam 2017,https://kenney.itch.io/pixepal
1260,116250,Chook & Sosig,Visual Novel,Tookipalooki,2 friends go on adventures!,https://tookipalooki.itch.io/chook-and-sosig
1261,2957485,Silverpine,Role Playing,Three Eyes Software,A Furry Fantasy Lifesim,https://three-eyes-software.itch.io/silverpine
1262,2957485,Silverpine,Role Playing,Three Eyes Software,A Furry Fantasy Lifesim,https://three-eyes-software.itch.io/silverpine
1263,268370,TOAD SUSHI,Action,Grace Bruxner,ULTIMATE SUSHI MATCHING MATCH,https://fisho.itch.io/sushi
1264,1361768,The Bit More Know Zero,Action,Zed_Technician,"The only thing worse than being stranded, is being unaware you're not alone.",https://zed-technician.itch.io/the-bit-more-know-zero
1265,304369,World of Football,Sports,Rapalo,World of Football is a multiplayer physics simulation football game,https://rapalo.itch.io/wof
1266,128594,Urtuk: The Desolation,Strategy,madsheepstudios,"Challenging tactical turn-based RPG in an open-world dark, low fantasy world",https://madsheepstudios.itch.io/urtuk-the-desolation
1267,871779,Another World,Action,freds72,Another World PICO8 port,https://freds72.itch.io/another-world
1268,945994,Mallory and the Marble Sanctum,Platformer,Ivan Khoroshev,Explore a mysterious desolate labyrinth in this pre-alpha Mallory demo,https://khorrorshow.itch.io/mallory-marble-sanctum
1269,2490188,Bubble Frog,Platformer,Timbo Johnson,N/A,https://timbojay.itch.io/bubblefrog
1270,1568566,Of Frost and Flowers,Visual Novel,Elseth,An invention created to bring happiness becomes the world’s greatest weapon of destruction.,https://elseth.itch.io/of-frost-and-flowers
1271,654887,Dungeon Witches,Role Playing,1oogames,"A tiny Rogue-lite RPG with cute girls and the magic of the ""Home"".",https://1oogames.itch.io/dungeon-witches
1272,413537,This is your life now,Role Playing,More Mountains,"One life, tough choices, millions of possibilities.",https://more-mountains.itch.io/this-is-your-life-now
1273,974490,AEwVS Archive,N/A,Andrew86Games,N/A,https://andrew86games.itch.io/v-s-a
1274,3215979,Sprunki Retake (Definitive finals),N/A,coolskull212,Gigglesprunk,https://coolskull212again.itch.io/sprunkiretake
1275,622466,Night Flyer - A Bat’s Journey,Adventure,Mike Ren,Try to survive as your world disappears.,https://mikeyren.itch.io/nightflyer
1276,3061616,DEMO: The Rerooting of an Asphodel,Visual Novel,A. Villarroel,Your village throws you into the devouring forest; aren't you delighted to be resurrected for revenge by its patron?,https://a-villarroel.itch.io/the-rerooting-of-an-asphodel
1277,1092798,BROCCOLI QUEST II: THE DARK SACRAMENT,Adventure,natch,Save the world from certain doom and end the broccoli shortage on the night of the Hell Moon!,https://natch9000.itch.io/broccoli-2
1278,66752,Cooldog Teaches Typing,Simulation,onefifth,hey. lets learm to type.,https://onefifth.itch.io/cooldog-teaches-typeing
1279,1194704,Rhythm Any Music,Rhythm,Lucas Games,Play using your own music!,https://lucasmouraweb.itch.io/rhythm-any-music
1280,1194704,Rhythm Any Music,Rhythm,Lucas Games,Play using your own music!,https://lucasmouraweb.itch.io/rhythm-any-music
1281,2465998,Home Safety Hotline,Puzzle,Night Signal Entertainment,A horror game about working in a 90's call center.,https://nightsignalentertainment.itch.io/home-safety-hotline
1282,312608,Auto Fire,Role Playing,Vertigames,An auto combat Roguelike... call it a Roadlike CarPG.,https://vertigames.itch.io/auto-fire
1283,1157145,SuperDrome Bugs,Adventure,Pistacho Duck,Small game about a pest extinguisher guy in need of work,https://pistachoduck.itch.io/superdrome-bugs
1284,363134,Pip!,Platformer,rare,Find your way back to your nest!,https://rarelikeaunicorn.itch.io/pip
1285,1720900,Brotato Legacy Demo,Action,Blobfish,Old free version of Brotato,https://blobfishdev.itch.io/brotato-legacy-demo
1286,304124,Rebop Blasters,Fighting,dean_sick,An overpowered platform fighter with destructible terrain and a procedurally generated jazz soundtrack.,https://dean-sick.itch.io/rebop-blasters
1287,78257,Loot Rascals,Role Playing,Hollow Ponds,"A TALE OF FRIENDSHIP, LOSS AND REDEMPTION... IN OUTER SPACE!",https://hollowponds.itch.io/lootrascals
1288,870120,Bomb Jack Beer Edition (Amiga OCS/ECS/AGA),Platformer,Geezer Games,Arcade port of the classic Tecmo game to the Commodore Amiga OCS,https://mcgeezer.itch.io/bomb-jack-beer-edition
1289,12792,A.O.O.F.A.D: All Of Our Friends Are Dead,Platformer,Infrablack Digital Industry,The nightmare which things are made of,https://infrablackdi.itch.io/aoofad
1290,419227,Broil My Buns,Visual Novel,simone 🐛,A fast food based dating simulator! 🍔🍟,https://slugs.itch.io/broil-my-buns
1291,1844414,N Step Steve: part 2,Puzzle,Ethan Clark (EPICPIKAGUY),N/A,https://epicpikaguy.itch.io/n-step-steve-part-2
1292,179780,Figment,Puzzle,Bedtime Digital Games,Figment is an action-adventure game that invites you to explore a unique surreal universe filled with music and humor,https://bedtimedigitalgames.itch.io/figment
1293,995568,Visitor,N/A,3rdPhobos,"An atmospheric horror game, inspired by black and white movies and liminal spaces.",https://3rdphobos.itch.io/visitor
1294,655843,Bernband: Born Under Saturn,Simulation,Nerbons,Space Cowboy Simulator,https://nerbons.itch.io/born-under-saturn
1295,877492,Deathless Hyperion,Shooter,FrankieSmileShow,Explore a dark space station orbiting saturn in this retro horror first person shooter.,https://frankiesmileshow.itch.io/deathless-hyperion
1296,79824,Pico Monsters,Adventure,spelltop,N/A,https://spelltop.itch.io/pico-monsters
1297,2369565,I Think I Need Your Help,Visual Novel,Kyanite Heart,strange things happen in these woods,https://kyaniteheart.itch.io/i-think-i-need-your-help
1298,2021714,Soulash 2,Role Playing,Artur Smiarowski,Sandbox RPG roguelike about world conquest.,https://wizardsofthecode.itch.io/soulash-2
1299,1055757,Godot Water 2D Simulation,Simulation,pixelipy,A platformer water simulation you can implement into your projects.,https://pixelipy.itch.io/water-2d-simulation
1300,227367,Twin Sprouts,Platformer,Janine,Compete with a friend to grow the most joyful garden over the course of a single day!,https://xredlantern.itch.io/twin-sprouts
1301,3055161,Incredibox - BANANA,N/A,yeah2345wesley,Poopoo,https://yeah2345wesley.itch.io/incredibox-banana
1302,14591,Mysterious Island Remastered,Adventure,Calaris Studios,N/A,https://calaris.itch.io/mysterious-island
1303,22564,tiny tarot,Card Game,Chelsea Stearns,"78 cards. 300 words. focus, breathe, and draw.",https://cstearns.itch.io/tiny-tarot
1304,15559,Sales Pitch,Adventure,SUKEBAN GAMES,Spaghetti in your pocket simulator,https://sukebangames.itch.io/sales-pitch
1305,438963,Sinathir,Role Playing,QuentinWH,Raising sim / survival game inspired by Princess Maker.,https://quentinwh.itch.io/sinathir
1306,1679023,Stars of the Screen,Puzzle,Mouflon Cloud,"A game of relaxation, loading, and [REDACTED]",https://mouflon-cloud.itch.io/stars-of-the-screen
1307,1278169,Nightmare Frames,Adventure,Postmodern Adventures,A supernatural point 'n click adventure game.,https://postmodernadventures.itch.io/nightmare-frames
1308,2134358,The Warning Watch,N/A,Zed_Technician,DO NOT LET IT IN,https://zed-technician.itch.io/the-warning-watch
1309,534659,LooPatHerO (alpha of Loop Hero),Role Playing,Four Quarters team,N/A,https://fourquarters.itch.io/loopathero-demo
1310,33260,Cat Poke,Puzzle,Squiddershins,N/A,https://squiddershins.itch.io/cat-poke
1311,2424798,That's Not Santa,N/A,BiG Iris,Help a Santa in this short horror game,https://stresspuddle.itch.io/thats-not-santa
1312,259809,LowPolis,Strategy,Matek,Strategy city-building game with neat low-poly-styled graphics,https://matek.itch.io/lowpolis
1313,222132,Exit84,Platformer,probe_31,Just a frustrating PLATFORMER TYPING game,https://probhe.itch.io/exit84
1314,541745,Bird Creator,N/A,Sweaters,Create your own bird!,https://sweaters.itch.io/birdcreator
1315,1826146,Super Dark Deception,Action,Glowstick Entertainment,2D Dark Deception Demake,https://glowstickentertainment.itch.io/super-dark-deception
1316,1152154,Hexblade,Action,R_Goulart,Take the curse sword and fight against the Blademaster and his monsters.,https://r-goulart.itch.io/hexblade
1317,879599,Legend of Homebody Free,Simulation,CrazyPrince,A simulation game that is heavier than it looks.,https://crazyprince.itch.io/legendofhomebody
1318,1561091,CozyTyper Demo,N/A,imophi,"A simple, cozy typing game.",https://imophi.itch.io/cozytyper
1319,2059017,"Space Cavern Blaster (C64, Amiga, Atari ST, DOS, Megadrive / Genesis)",Platformer,dotmos,"Platformer for C64, Amiga, Atari ST, DOS, Sega Megadrive / Genesis",https://dotmos.itch.io/space-cavern-blaster
1320,1310137,Picokaiju,Action,spoike,"Smash, grab, and chomp with your cute kaiju until you can't anymore",https://spoike.itch.io/picokaiju
1321,183855,Majorariatto Museum,N/A,Majorariatto,A virtual museum of the indie studio Majorariatto.,https://majorariatto.itch.io/majorariatto-museum
1322,308907,Little Bug (full version),Platformer,Bela,A twin stick platformer about a girl lost in a surreal spirit world,https://belamessex.itch.io/littlebug
1323,316585,Lips Like Velum (Demo),Adventure,Yames,A short point-and-click horror game.,https://pantagruel.itch.io/lips-like-velum
1324,1445292,Toziuha Night: Dracula's Revenge,Platformer,Danny Garay,2D Classicvania side-scroller action platformer retro.,https://dannygaray60.itch.io/toziuha-night-draculas-revenge
1325,1445292,Toziuha Night: Dracula's Revenge,Platformer,Danny Garay,2D Classicvania side-scroller action platformer retro.,https://dannygaray60.itch.io/toziuha-night-draculas-revenge
1326,1273084,Sonic (PC Port) All Versions,Platformer,Creepy Sonic Gothix 2008,"All The Versions Of The Fangame Called Sonic (PC Port) Which Is Based On The Story Called ""Sonic.exe""",https://creepy-sonic-gothix-2008.itch.io/sonic-pc-port-all-versions
1327,126523,Ashes of Equestria,Role Playing,The Overmare Studios,An open-world RPG based on Kkat's 'Fallout: Equestria',https://overmare.itch.io/ashes-of-equestria
1328,1815145,Shape of Mind,Puzzle,Krystman,N/A,https://krystman.itch.io/shape-of-mind
1329,26289,Fish Fly,Shooter,Froach Club,Frolic nude in the fountain of your youth,https://froachclub.itch.io/fish-fly
1330,927873,Command & Control 3 Demo,Strategy,macondos,"Assume the role of a special forces commander, fighting against a terrorist organization named ""Dawn of Freedom"".",https://macondos.itch.io/command-control-3
1331,529121,Adiasis,Role Playing,Crepecroop,A turn-based RPG where you can avoid all enemy attacks!,https://crepecroop.itch.io/adiasis
1332,1348449,Luckitown,Strategy,Sokpop Collective,tower defense meets yahtzee,https://sokpop.itch.io/luckitown
1333,381601,Memories,Adventure,sharpfives,"A short, casual RPG about rediscovering memories.",https://sharpfives.itch.io/memories
1334,2622805,Cute Fishing,Simulation,VeraCity,A club penguin fishing fan-game,https://veracity.itch.io/cute-fishing
1335,2741314,My Municipality,Visual Novel,purkka,What if love was stronger than the Municipal Regions Act?,https://purkka.itch.io/my-municipality
1336,136363,Digging Jim REMAKE,Puzzle,crazyhairman,digging jim,https://crazyhairman.itch.io/digging-jim-remake
1337,2335421,Doppelgänger,Visual Novel,CCMC Corp,Open the door...,https://ccmc-corp.itch.io/doppelganger
1338,3266501,R-G-Bleeki!,Puzzle,Bipedal Studios,The little creature that lives inside your monitor.,https://bipedal-studios.itch.io/r-g-bleeki
1339,1028845,Barback Blues: A Valhalla Story ～鬱陶しき日々～,Visual Novel,730,The disheartening story of an empty man and his life in Glitch City,https://730.itch.io/barback-blues
1340,1190982,Graveyard Girls,Visual Novel,Delphinium Interactive,"""Grief isn’t a low. It’s a terrifying high, atop a mountain I never climbed.""",https://tidalblossoms.itch.io/graveyard-girls
1341,2045332,The Pigeon Post Principle,Puzzle,cassowary,Help Anne-Marie deliver mail in the sky! (LD53),https://cassowary.itch.io/the-pigeon-post-principle
1342,1641191,The Painting,Visual Novel,Tymedust Games,Those we love are never truly gone.,https://tymedust.itch.io/the-painting
1343,1641191,The Painting,Visual Novel,Tymedust Games,Those we love are never truly gone.,https://tymedust.itch.io/the-painting
1344,1463401,The Night of the Scissors,Survival,selewi,"Scrap hunting season has gone wrong, VHS slasher survival horror.",https://selewi.itch.io/the-night-of-the-scissors
1345,401388,Sumatra: Fate of Yandi,Adventure,Cloak and Dagger Games,A terrible landslide leaves Yandi lost deep in the jungle - will he make it out alive?,https://shaun9991.itch.io/sumatra-fate-of-yandi
1346,347498,Mazinger Z - The C64 Game,Action,mazinger64,A Commodore 64 game,https://mazinger64.itch.io/mazinger64
1347,1209139,Beau Ideals Chapter 1,Visual Novel,Mouse & Ram,Fantasy visual novel in development,https://mouse-ram.itch.io/beau-ideals
1348,761041,Demos for Toby Fox,Survival,BLA?,A collection of games for Toby to play.,https://pumpkinclowning.itch.io/demos-for-toby
1349,71054,Solitudo,Adventure,sad3d,a hikikomori simulator,https://sad3d.itch.io/solitude
1350,716880,Fuzz Dungeon,Adventure,jeremycouillard,The well back to your job has been absorbed inside a sasquatch sex amulet.,https://jeremycouillard.itch.io/fuzz-dungeon
1351,86573,The Away Team,Interactive Fiction,Underflow Studios,"In this interactive sci-fi adventure novel, you are the AI pilot of Earth's last interstellar ship.",https://underflow-studios.itch.io/the-away-team
1352,86573,The Away Team,Interactive Fiction,Underflow Studios,"In this interactive sci-fi adventure novel, you are the AI pilot of Earth's last interstellar ship.",https://underflow-studios.itch.io/the-away-team
1353,2213594,Beneath the Bleeding Moon Demo,Visual Novel,ebi-hime,A BL VN set in 19th century Japan about a crossdressing protagonist and a cheery thief teaming up to break a curse.,https://ebihime.itch.io/bleeding-moon
1354,529635,DEEP (Beta),Shooter,Fellowship of the Game,Classic style FPS game,https://fog-icmc.itch.io/deep
1355,14253,Space Captain McCallery Ep. 1: Crash Landing,Action,Tales of the Renegade Sector,Your crew mutinied and now you're stranded on an alien world. Low-Poly Action-Adventure game.,https://malec2b.itch.io/space-captain-mccallery-ep-1-crash-landing
1356,268976,The Demon of Sakura Pass,Racing,BRAINOS,Touge racing game for mobile and desktop!,https://brainos.itch.io/touge
1357,2961144,FS22 John Deere 4930 Sprayer,Simulation,DeLuyck Farms Modding,N/A,https://deluyck-farms.itch.io/4930-sprayer
1358,958508,Zombie Admin,Shooter,Hastily Assembled Games,A regular working day in the apocalypse.,https://hastilyassembled.itch.io/zombie-admin
1359,736910,Cuphead: Game And Watch Edition,Action,Simon Delavenne,Cuphead : Game And Watch Edition,https://dedjo0.itch.io/cuphead-game-and-watch-edition
1360,964267,Polly The Frog 2: Island Hopper,Adventure,Brad-Games,Help Polly escape a tropical island in this Paper Mario-inspired 3D Platformer!,https://brad-games.itch.io/polly-the-frog-2
1361,1054573,Fossil Corner,Puzzle,brady soglin,You're a retired paleontologist. Collect fossils & solve puzzles in your old garage!,https://overfull.itch.io/fossil-corner
1362,273126,Crown Dungeon,Puzzle,Drawmaneater,Puzzle game about dungeon filled with weird traps,https://drawmaneater.itch.io/crown-dungeon
1363,1723492,Hallow Masquerade,Visual Novel,Studio Suzumi,"An invite leads to a romantic night with five enchanting suitors. Heed your words carefully, or it may all end in ruin.",https://studiosuzumi.itch.io/hallow-masquerade
1364,608195,Agent A: A puzzle in disguise,Adventure,Yak & Co,A secret agent escape room. Stop enemy spy Ruby La Rouge before she escapes.,https://yakandco.itch.io/agenta
1365,1329225,Mala Petaka (Demo),Action,Sanditio Bayu,Retro 2D Arcade Shooter inspired Sci-fi FPS runs on GZDoom.,https://sanditiojitok.itch.io/mala-petaka-demo
1366,2615681,Trouble Comes Twice: Bonus Stories,Visual Novel,Foxglove Games,An optional DLC for Trouble Comes Twice!,https://teamfoxglove.itch.io/trouble-comes-twice-bonus-stories
1367,256654,From Ivan,Visual Novel,Sean Bouchard,A small game about greeting cards and life choices.,https://ndef.itch.io/fromivan
1368,250337,AIdol: Artificial Intelligence Idol,Visual Novel,MysteryCorgi,A fangirl helps her much-beloved idol find her missing programmer.,https://mysterycorgi.itch.io/aidol
1369,643052,Detective GUI,Puzzle,Joqlepecheur,puzzle platformer with a touch of investigation,https://joqlepecheur.itch.io/detective-gui
1370,2043486,Our Winding Road,Visual Novel,Nim,Former heroes try to save their relationship.,https://nimphradora.itch.io/our-winding-road
1371,912442,Purrfect Apawcalypse IF,Visual Novel,RAWFISH,This is the PA series first Fan-game!,https://i-am-rawfish.itch.io/purrfect-apawcalypse-if
1372,1450097,Revenge of Trasmoz,Platformer,Volcano Bytes,2 players single screen arcade platformer for the Amstrad CPC,https://volcanobytes.itch.io/revenge-of-trasmoz
1373,1128580,Extraneum,Action,David Jalbert,Fight your way through biohacked monstrosities and stop their progress in this old school FPS,https://davidjalbert.itch.io/extraneum
1374,2076449,Oshi Oshi Punch!,Fighting,Empty House Games,Who is the strongest oshi? Fight it out in a 1v1 between Hololive EN's Gura and Ina!,https://emptyhousegames.itch.io/oshi-oshi-punch
1375,51538,Dungeon Mercenary,Role Playing,smelc3,Modern ASCII roguelike - Can your mercenary beat the dungeon ?,https://smelc3.itch.io/dungeon-mercenary
1376,46181,Tell a Demon,Visual Novel,Sun Labyrinth,"Three intertwining stories of love, loss, and vengeance set in the 1920s style city of Asher.",https://sunlabyrinth.itch.io/tellademon
1377,2257055,IF - The Shadows Are Watching,Interactive Fiction,Darkpetal16,COMPLETE. Your sister didn't come home last night. The shadows move on their own. Something isn't right.,https://darkpetal16.itch.io/if-the-shadows-are-watching
1378,474481,Arietta of Spirits,Adventure,Third Spirit Games,"A story-driven action-adventure game, following Arietta on her journey to unveil the mysteries of the Spirit Realm.",https://thirdspiritgames.itch.io/ariettaofspirits
1379,458597,Getting Long,Puzzle,ZeAntwan,A hungry doggy puzzle game,https://zeantwan.itch.io/getting-long
1380,774002,"Oh, I'm a Cat Now I guess",Adventure,Max Oakland,What happens when you're suddenly a cat in a mysterious world?,https://maxoakland.itch.io/oh-im-a-cat-now
1381,464631,Team Fortress Project 2.5 - Penurious Purification,Shooter,Brogrammist,A Touhou x TF2 Bullet Hell Shooter?,https://brogrammist.itch.io/tf2-penurious-purification
1382,1412045,She Was A Dream,Visual Novel,Morphixx,The quest of an akward lesbian tryna make her dreams come true.,https://morphixxx.itch.io/she-was-a-dream
1383,157245,Pigeons Attack,Action,Nixtor Game Studio,Survive the pigeons invasion in this top-down action game. Pruuu!,https://nixtor.itch.io/pigeons-attack
